City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day_of_week,season,aqi_lag_1,aqi_rolling_3d
Delhi,2022-10-09,102.24,212.5,,66.43,,,1.4,16.51,63.95,,,,227.4,,2022,10,6,Post-Monsoon,231.1,229.7
Delhi,2022-10-10,113.61,233.08,,72.96,,,1.59,15.45,61.54,,,,212.4,,2022,10,0,Post-Monsoon,227.4,224.3
Delhi,2022-10-11,123.18,263.78,,75.92,,,1.53,19.02,53.78,,,,219.8,,2022,10,1,Post-Monsoon,212.4,223.6
Delhi,2022-10-12,108.96,261.45,,68.2,,,1.17,19.84,50.72,,,,220.2,,2022,10,2,Post-Monsoon,219.8,219.9
Delhi,2022-10-13,140.67,237.95,,66.41,,,1.48,18.67,59.18,,,,218.8,,2022,10,3,Post-Monsoon,220.2,217.5
Delhi,2022-10-14,131.16,204.57,,65.37,,,1.24,19.23,50.31,,,,212.0,,2022,10,4,Post-Monsoon,218.8,219.6
Delhi,2022-10-15,136.49,196.37,,58.36,,,1.54,14.38,42.3,,,,213.4,,2022,10,5,Post-Monsoon,212.0,217.0
Delhi,2022-10-16,133.49,246.96,,52.56,,,1.21,15.02,32.09,,,,221.7,,2022,10,6,Post-Monsoon,213.4,214.7
Delhi,2022-10-17,105.22,250.25,,60.71,,,1.22,17.28,29.91,,,,227.2,,2022,10,0,Post-Monsoon,221.7,215.7
Delhi,2022-10-18,140.92,241.74,,55.69,,,1.43,16.22,50.62,,,,213.4,,2022,10,1,Post-Monsoon,227.2,220.8
Delhi,2022-10-19,115.01,309.83,,55.98,,,1.36,17.08,58.27,,,,247.3,,2022,10,2,Post-Monsoon,213.4,220.8
Delhi,2022-10-20,129.26,339.4,,55.33,,,1.47,16.61,63.06,,,,272.4,,2022,10,3,Post-Monsoon,247.3,229.3
Delhi,2022-10-21,111.13,323.59,,54.63,,,1.5,15.67,54.97,,,,270.8,,2022,10,4,Post-Monsoon,272.4,244.4
Delhi,2022-10-22,72.38,340.87,,57.8,,,1.36,15.5,32.96,,,,279.4,,2022,10,5,Post-Monsoon,270.8,263.5
Delhi,2022-10-23,104.8,332.37,,60.36,,,1.6,15.94,38.65,,,,296.0,,2022,10,6,Post-Monsoon,279.4,274.2
Delhi,2022-10-24,110.79,289.75,,54.31,,,1.7,14.27,40.82,,,,273.6,,2022,10,0,Post-Monsoon,296.0,282.1
Delhi,2022-10-25,133.67,291.7,,61.57,,,1.52,16.33,48.66,,,,270.2,,2022,10,1,Post-Monsoon,273.6,283.0
Delhi,2022-10-26,120.31,257.84,,56.94,,,1.46,20.71,62.83,,,,251.2,,2022,10,2,Post-Monsoon,270.2,279.9
Delhi,2022-10-27,142.89,285.05,,63.23,,,1.72,20.27,65.34,,,,267.0,,2022,10,3,Post-Monsoon,251.2,265.0
Delhi,2022-10-28,114.19,289.14,,63.51,,,1.76,17.34,52.3,,,,259.1,,2022,10,4,Post-Monsoon,267.0,262.8
Delhi,2022-10-29,85.03,313.86,,59.09,,,1.78,21.14,57.32,,,,263.7,,2022,10,5,Post-Monsoon,259.1,259.1
Delhi,2022-10-30,82.55,304.53,,57.14,,,1.4,16.62,49.54,,,,282.4,,2022,10,6,Post-Monsoon,263.7,263.3
Delhi,2022-10-31,141.25,298.29,,58.78,,,1.3,16.16,64.52,,,,291.8,,2022,10,0,Post-Monsoon,282.4,268.4
Delhi,2022-11-01,149.45,320.04,,60.67,,,1.69,16.69,52.04,,,,294.1,,2022,11,1,Post-Monsoon,291.8,279.3
Delhi,2022-11-02,201.52,332.26,,70.69,,,1.95,17.96,42.24,,,,294.6,,2022,11,2,Post-Monsoon,294.1,289.4
Delhi,2022-11-03,212.3,258.19,,64.24,,,2.08,17.21,42.39,,,,297.6,,2022,11,3,Post-Monsoon,294.6,293.5
Delhi,2022-11-04,244.94,244.21,,53.61,,,1.77,17.47,36.87,,,,330.1,,2022,11,4,Post-Monsoon,297.6,295.4
Delhi,2022-11-05,261.18,302.84,,65.48,,,1.42,19.71,46.52,,,,350.5,,2022,11,5,Post-Monsoon,330.1,307.4
Delhi,2022-11-06,224.94,333.55,,54.61,,,1.63,16.26,53.1,,,,346.4,,2022,11,6,Post-Monsoon,350.5,326.1
Delhi,2022-11-07,204.23,369.76,,65.35,,,1.52,17.58,51.71,,,,347.6,,2022,11,0,Post-Monsoon,346.4,342.3
Delhi,2022-11-08,254.39,358.6,,66.25,,,1.69,18.03,49.56,,,,338.1,,2022,11,1,Post-Monsoon,347.6,348.2
Delhi,2022-11-09,283.12,420.11,,64.46,,,1.73,16.84,51.31,,,,380.7,,2022,11,2,Post-Monsoon,338.1,344.0
Delhi,2022-11-10,268.99,376.21,,58.68,,,1.88,19.24,62.44,,,,382.1,,2022,11,3,Post-Monsoon,380.7,355.5
Delhi,2022-11-11,311.22,316.86,,68.19,,,1.75,16.25,73.68,,,,422.6,,2022,11,4,Post-Monsoon,382.1,366.9
Delhi,2022-11-12,263.26,307.67,,68.36,,,1.94,17.72,63.19,,,,398.6,,2022,11,5,Post-Monsoon,422.6,395.1
Delhi,2022-11-13,252.36,303.69,,59.29,,,1.83,18.33,62.48,,,,383.4,,2022,11,6,Post-Monsoon,398.6,401.1
Delhi,2022-11-14,261.45,283.54,,58.53,,,2.13,18.39,67.49,,,,395.6,,2022,11,0,Post-Monsoon,383.4,401.6
Delhi,2022-11-15,294.17,429.93,,63.72,,,2.2,21.15,72.44,,,,428.0,,2022,11,1,Post-Monsoon,395.6,392.5
Delhi,2022-11-16,262.51,392.13,,68.92,,,2.14,20.32,80.2,,,,410.5,,2022,11,2,Post-Monsoon,428.0,402.3
Delhi,2022-11-17,245.24,389.38,,68.71,,,1.95,16.94,78.23,,,,404.9,,2022,11,3,Post-Monsoon,410.5,411.4
Delhi,2022-11-18,209.51,344.35,,70.26,,,1.86,14.48,57.55,,,,379.6,,2022,11,4,Post-Monsoon,404.9,414.5
Delhi,2022-11-19,190.72,395.94,,76.34,,,1.64,14.67,54.81,,,,369.5,,2022,11,5,Post-Monsoon,379.6,398.4
Delhi,2022-11-20,210.66,350.72,,77.88,,,1.61,16.29,48.88,,,,346.6,,2022,11,6,Post-Monsoon,369.5,384.7
Delhi,2022-11-21,196.77,358.7,,76.59,,,1.99,17.89,51.31,,,,345.1,,2022,11,0,Post-Monsoon,346.6,365.2
Delhi,2022-11-22,217.9,354.27,,74.41,,,1.99,18.41,46.27,,,,326.1,,2022,11,1,Post-Monsoon,345.1,353.7
Delhi,2022-11-23,243.88,388.23,,78.65,,,2.08,19.09,56.39,,,,348.3,,2022,11,2,Post-Monsoon,326.1,339.3
Delhi,2022-11-24,217.13,345.63,,73.99,,,1.97,19.25,42.23,,,,353.0,,2022,11,3,Post-Monsoon,348.3,339.8
Delhi,2022-11-25,216.62,359.1,,81.65,,,1.85,15.54,44.95,,,,339.1,,2022,11,4,Post-Monsoon,353.0,342.5
Delhi,2022-11-26,212.52,398.86,,80.85,,,1.82,17.99,36.96,,,,330.4,,2022,11,5,Post-Monsoon,339.1,346.8
Delhi,2022-11-27,170.77,389.45,,76.14,,,1.73,17.67,59.08,,,,331.9,,2022,11,6,Post-Monsoon,330.4,340.8
Delhi,2022-11-28,221.13,382.05,,74.5,,,2.01,20.29,57.08,,,,343.1,,2022,11,0,Post-Monsoon,331.9,333.8
Delhi,2022-11-29,237.61,377.41,,75.17,,,1.92,18.93,53.06,,,,355.6,,2022,11,1,Post-Monsoon,343.1,335.1
Delhi,2022-11-30,235.09,332.09,,69.53,,,1.82,13.93,55.39,,,,353.3,,2022,11,2,Post-Monsoon,355.6,343.5
Delhi,2022-12-01,260.1,355.23,,71.71,,,1.75,12.99,49.53,,,,361.8,,2022,12,3,Winter,353.3,350.7
Delhi,2022-12-02,227.98,309.68,,63.29,,,1.91,15.82,45.6,,,,353.8,,2022,12,4,Winter,361.8,356.9
Delhi,2022-12-03,235.51,316.17,,65.82,,,1.49,14.81,47.28,,,,368.7,,2022,12,5,Winter,353.8,356.3
Delhi,2022-12-04,244.97,335.11,,65.34,,,2.57,17.23,31.23,,,,359.8,,2022,12,6,Winter,368.7,361.4
Delhi,2022-12-05,237.95,297.13,,61.22,,,2.34,16.42,35.12,,,,356.3,,2022,12,0,Winter,359.8,360.8
Delhi,2022-12-06,241.87,311.15,,61.32,,,3.42,15.01,35.16,,,,350.2,,2022,12,1,Winter,356.3,361.6
Delhi,2022-12-07,233.76,307.5,,60.63,,,2.82,16.29,54.5,,,,349.8,,2022,12,2,Winter,350.2,355.4
Delhi,2022-12-08,235.53,275.25,,58.35,,,1.83,15.29,54.8,,,,359.5,,2022,12,3,Winter,349.8,352.1
Delhi,2022-12-09,231.93,297.91,,58.12,,,4.1,17.64,53.17,,,,362.4,,2022,12,4,Winter,359.5,353.2
Delhi,2022-12-10,223.74,327.63,,53.18,,,3.89,16.48,57.76,,,,345.1,,2022,12,5,Winter,362.4,357.2
Delhi,2022-12-11,177.05,315.06,,61.8,,,2.23,14.24,53.9,,,,319.6,,2022,12,6,Winter,345.1,355.7
Delhi,2022-12-12,198.26,298.3,,62.03,,,1.21,17.07,61.28,,,,302.2,,2022,12,0,Winter,319.6,342.3
Delhi,2022-12-13,216.49,309.17,,57.71,,,2.23,16.6,56.47,,,,320.1,,2022,12,1,Winter,302.2,322.3
Delhi,2022-12-14,238.54,295.63,,54.3,,,1.49,15.19,60.53,,,,339.7,,2022,12,2,Winter,320.1,314.0
Delhi,2022-12-15,218.4,316.63,,66.57,,,2.13,18.66,38.81,,,,337.2,,2022,12,3,Winter,339.7,320.7
Delhi,2022-12-16,231.06,336.28,,70.85,,,1.11,18.8,36.17,,,,338.4,,2022,12,4,Winter,337.2,332.4
Delhi,2022-12-17,235.74,313.88,,70.27,,,3.09,18.32,38.59,,,,330.4,,2022,12,5,Winter,338.4,338.4
Delhi,2022-12-18,231.5,373.17,,71.29,,,1.81,16.52,34.26,,,,353.2,,2022,12,6,Winter,330.4,335.4
Delhi,2022-12-19,217.61,350.46,,69.1,,,3.6,16.48,32.38,,,,351.9,,2022,12,0,Winter,353.2,340.7
Delhi,2022-12-20,216.41,383.25,,77.16,,,2.95,17.01,38.16,,,,348.4,,2022,12,1,Winter,351.9,345.2
Delhi,2022-12-21,184.66,413.35,,75.12,,,0.84,15.65,26.42,,,,364.0,,2022,12,2,Winter,348.4,351.2
Delhi,2022-12-22,182.09,381.86,,75.11,,,1.98,15.65,34.47,,,,355.2,,2022,12,3,Winter,364.0,354.8
Delhi,2022-12-23,163.83,352.12,,75.73,,,3.37,15.42,54.27,,,,345.1,,2022,12,4,Winter,355.2,355.9
Delhi,2022-12-24,199.47,361.98,,68.05,,,4.97,15.98,47.24,,,,329.1,,2022,12,5,Winter,345.1,354.8
Delhi,2022-12-25,176.93,344.53,,60.51,,,4.28,18.36,52.34,,,,319.1,,2022,12,6,Winter,329.1,343.1
Delhi,2022-12-26,168.0,315.4,,58.02,,,4.2,18.59,54.61,,,,293.1,,2022,12,0,Winter,319.1,331.1
Delhi,2022-12-27,182.03,303.68,,63.52,,,2.51,18.92,58.44,,,,303.9,,2022,12,1,Winter,293.1,313.7
Delhi,2022-12-28,205.68,318.0,,63.19,,,1.81,18.19,56.3,,,,296.6,,2022,12,2,Winter,303.9,305.4
Delhi,2022-12-29,173.64,337.04,,64.82,,,0.85,17.23,55.15,,,,291.4,,2022,12,3,Winter,296.6,297.9
Delhi,2022-12-30,183.28,388.72,,69.3,,,0.24,15.51,53.51,,,,303.8,,2022,12,4,Winter,291.4,297.3
Delhi,2022-12-31,151.31,380.98,,68.53,,,1.25,16.38,49.71,,,,314.1,,2022,12,5,Winter,303.8,297.3
Delhi,2023-01-01,170.96,388.66,,60.44,,,0.85,13.84,40.6,,,,330.0,,2023,1,6,Winter,314.1,303.1
Delhi,2023-01-02,142.86,372.1,,62.41,,,0.8,11.35,44.51,,,,330.8,,2023,1,0,Winter,330.0,316.0
Delhi,2023-01-03,171.06,345.29,,66.76,,,0.77,12.13,36.86,,,,328.7,,2023,1,1,Winter,330.8,325.0
Delhi,2023-01-04,180.83,349.28,,66.37,,,0.61,9.88,32.27,,,,316.4,,2023,1,2,Winter,328.7,329.8
Delhi,2023-01-05,179.31,361.98,,69.0,,,1.26,11.22,32.1,,,,320.9,,2023,1,3,Winter,316.4,325.3
Delhi,2023-01-06,189.21,364.91,,68.74,,,1.76,8.83,50.6,,,,320.4,,2023,1,4,Winter,320.9,322.0
Delhi,2023-01-07,206.48,327.46,,63.9,,,1.21,8.74,55.37,,,,323.2,,2023,1,5,Winter,320.4,319.2
Delhi,2023-01-08,198.26,277.66,,60.11,,,3.23,12.58,49.18,,,,299.6,,2023,1,6,Winter,323.2,321.5
Delhi,2023-01-09,212.67,280.18,,63.68,,,2.43,13.9,49.89,,,,317.8,,2023,1,0,Winter,299.6,314.4
Delhi,2023-01-10,204.75,260.85,,53.52,,,2.3,13.06,57.14,,,,304.6,,2023,1,1,Winter,317.8,313.5
Delhi,2023-01-11,229.35,239.92,,66.23,,,2.69,16.56,39.87,,,,319.9,,2023,1,2,Winter,304.6,307.3
Delhi,2023-01-12,211.44,228.06,,64.44,,,2.22,14.7,41.5,,,,314.2,,2023,1,3,Winter,319.9,314.1
Delhi,2023-01-13,242.86,240.76,,64.01,,,2.81,15.07,48.21,,,,341.3,,2023,1,4,Winter,314.2,312.9
Delhi,2023-01-14,226.1,261.45,,60.26,,,2.04,14.42,46.81,,,,342.4,,2023,1,5,Winter,341.3,325.1
Delhi,2023-01-15,217.58,273.67,,56.38,,,1.85,14.13,49.23,,,,334.2,,2023,1,6,Winter,342.4,332.6
Delhi,2023-01-16,213.7,312.88,,53.11,,,2.3,15.43,67.41,,,,327.0,,2023,1,0,Winter,334.2,339.3
Delhi,2023-01-17,220.17,311.12,,47.64,,,3.3,14.46,57.37,,,,310.5,,2023,1,1,Winter,327.0,334.5
Delhi,2023-01-18,211.68,279.37,,51.57,,,3.86,17.19,68.39,,,,308.8,,2023,1,2,Winter,310.5,323.9
Delhi,2023-01-19,204.21,260.05,,50.11,,,2.48,14.94,74.03,,,,291.1,,2023,1,3,Winter,308.8,315.5
Delhi,2023-01-20,225.79,310.8,,54.99,,,1.36,13.18,60.64,,,,315.1,,2023,1,4,Winter,291.1,303.5
Delhi,2023-01-21,210.41,271.92,,59.76,,,1.68,16.15,56.4,,,,303.3,,2023,1,5,Winter,315.1,305.0
Delhi,2023-01-22,193.12,289.6,,58.95,,,1.85,14.53,48.69,,,,295.6,,2023,1,6,Winter,303.3,303.2
Delhi,2023-01-23,202.04,241.19,,57.91,,,1.79,15.28,44.78,,,,295.0,,2023,1,0,Winter,295.6,304.7
Delhi,2023-01-24,192.08,264.26,,58.23,,,2.78,11.8,43.93,,,,307.7,,2023,1,1,Winter,295.0,297.9
Delhi,2023-01-25,173.15,255.13,,56.81,,,1.24,13.61,38.57,,,,293.2,,2023,1,2,Winter,307.7,299.4
Delhi,2023-01-26,165.11,311.03,,54.64,,,2.39,12.66,56.8,,,,291.2,,2023,1,3,Winter,293.2,298.6
Delhi,2023-01-27,198.46,355.84,,50.93,,,1.35,15.03,58.11,,,,302.3,,2023,1,4,Winter,291.2,297.4
Delhi,2023-01-28,214.3,362.44,,54.27,,,2.29,15.1,54.34,,,,311.4,,2023,1,5,Winter,302.3,295.6
Delhi,2023-01-29,228.09,377.52,,52.94,,,2.54,15.06,36.97,,,,321.0,,2023,1,6,Winter,311.4,301.6
Delhi,2023-01-30,245.32,332.0,,64.79,,,3.06,16.96,46.43,,,,332.4,,2023,1,0,Winter,321.0,311.5
Delhi,2023-01-31,223.95,362.97,,59.04,,,1.9,18.02,36.91,,,,349.0,,2023,1,1,Winter,332.4,321.6
Delhi,2023-02-01,195.1,311.23,,63.49,,,3.14,19.28,36.99,,,,324.2,,2023,2,2,Winter,349.0,334.2
Delhi,2023-02-02,180.64,302.33,,58.56,,,3.32,18.36,50.38,,,,309.4,,2023,2,3,Winter,324.2,335.2
Delhi,2023-02-03,147.12,278.33,,53.59,,,4.07,18.41,50.57,,,,283.7,,2023,2,4,Winter,309.4,327.5
Delhi,2023-02-04,142.26,264.32,,50.02,,,1.6,15.13,57.7,,,,269.3,,2023,2,5,Winter,283.7,305.8
Delhi,2023-02-05,142.99,276.39,,45.12,,,2.35,12.17,55.33,,,,247.3,,2023,2,6,Winter,269.3,287.5
Delhi,2023-02-06,147.41,257.73,,45.37,,,0.19,12.93,48.81,,,,235.5,,2023,2,0,Winter,247.3,266.8
Delhi,2023-02-07,152.9,250.46,,51.58,,,0.33,9.88,52.81,,,,230.6,,2023,2,1,Winter,235.5,250.7
Delhi,2023-02-08,160.29,212.72,,56.0,,,0.52,10.96,58.54,,,,243.8,,2023,2,2,Winter,230.6,237.8
Delhi,2023-02-09,167.61,265.24,,61.12,,,1.49,11.41,52.55,,,,263.1,,2023,2,3,Winter,243.8,236.6
Delhi,2023-02-10,173.3,254.73,,62.82,,,2.23,11.0,44.51,,,,248.3,,2023,2,4,Winter,263.1,245.8
Delhi,2023-02-11,168.77,263.0,,60.61,,,1.16,11.97,36.31,,,,242.5,,2023,2,5,Winter,248.3,251.7
Delhi,2023-02-12,152.32,271.74,,61.69,,,1.02,10.26,34.15,,,,223.1,,2023,2,6,Winter,242.5,251.3
Delhi,2023-02-13,156.21,257.8,,59.04,,,1.77,14.39,36.19,,,,232.1,,2023,2,0,Winter,223.1,238.0
Delhi,2023-02-14,165.28,259.62,,60.68,,,2.09,14.68,41.43,,,,232.4,,2023,2,1,Winter,232.1,232.6
Delhi,2023-02-15,149.58,282.48,,67.26,,,1.1,17.66,33.82,,,,231.6,,2023,2,2,Winter,232.4,229.2
Delhi,2023-02-16,148.7,213.4,,60.67,,,2.68,19.3,35.41,,,,224.7,,2023,2,3,Winter,231.6,232.1
Delhi,2023-02-17,153.88,243.57,,56.62,,,2.21,17.73,30.54,,,,225.4,,2023,2,4,Winter,224.7,229.6
Delhi,2023-02-18,141.81,212.26,,57.37,,,3.05,17.41,30.06,,,,204.5,,2023,2,5,Winter,225.4,227.3
Delhi,2023-02-19,144.09,203.87,,51.43,,,2.65,14.42,46.59,,,,205.1,,2023,2,6,Winter,204.5,218.2
Delhi,2023-02-20,128.89,231.69,,53.57,,,3.38,11.54,62.67,,,,185.7,,2023,2,0,Winter,205.1,211.7
Delhi,2023-02-21,117.08,179.59,,53.92,,,3.32,14.65,67.83,,,,188.3,,2023,2,1,Winter,185.7,198.4
Delhi,2023-02-22,148.38,226.1,,52.78,,,2.34,15.19,59.52,,,,202.5,,2023,2,2,Winter,188.3,193.0
Delhi,2023-02-23,145.01,259.98,,52.34,,,1.7,13.94,60.49,,,,203.9,,2023,2,3,Winter,202.5,192.1
Delhi,2023-02-24,141.28,281.71,,54.66,,,2.09,14.5,49.01,,,,216.9,,2023,2,4,Winter,203.9,198.2
Delhi,2023-02-25,134.96,267.76,,57.36,,,3.6,14.69,59.11,,,,232.9,,2023,2,5,Winter,216.9,207.7
Delhi,2023-02-26,149.69,233.4,,50.34,,,1.98,15.5,52.06,,,,235.7,,2023,2,6,Winter,232.9,217.9
Delhi,2023-02-27,165.74,232.71,,49.42,,,1.27,16.15,49.68,,,,240.8,,2023,2,0,Winter,235.7,228.5
Delhi,2023-02-28,157.05,239.14,,48.05,,,1.12,14.89,37.74,,,,241.4,,2023,2,1,Winter,240.8,236.5
Delhi,2023-03-01,139.83,234.04,,45.41,,,2.24,14.15,43.76,,,,230.9,,2023,3,2,Summer,241.4,239.3
Delhi,2023-03-02,135.37,215.55,,43.71,,,1.02,14.36,47.8,,,,218.9,,2023,3,3,Summer,230.9,237.7
Delhi,2023-03-03,122.68,238.0,,42.0,,,1.95,11.25,47.59,,,,211.2,,2023,3,4,Summer,218.9,230.4
Delhi,2023-03-04,111.09,228.0,,37.09,,,3.33,12.18,41.1,,,,209.3,,2023,3,5,Summer,211.2,220.3
Delhi,2023-03-05,79.6,179.65,,38.99,,,1.83,15.34,41.46,,,,187.3,,2023,3,6,Summer,209.3,213.1
Delhi,2023-03-06,89.95,158.2,,42.71,,,2.26,14.71,42.9,,,,167.3,,2023,3,0,Summer,187.3,202.6
Delhi,2023-03-07,92.9,167.54,,42.53,,,2.42,14.8,44.72,,,,152.8,,2023,3,1,Summer,167.3,188.0
Delhi,2023-03-08,88.27,153.33,,42.85,,,3.11,14.46,48.49,,,,139.5,,2023,3,2,Summer,152.8,169.1
Delhi,2023-03-09,88.01,175.35,,42.43,,,1.98,14.01,51.98,,,,154.0,,2023,3,3,Summer,139.5,153.2
Delhi,2023-03-10,86.21,192.03,,29.29,,,2.04,17.17,50.16,,,,159.0,,2023,3,4,Summer,154.0,148.8
Delhi,2023-03-11,95.3,164.03,,39.99,,,2.66,17.19,45.03,,,,144.0,,2023,3,5,Summer,159.0,150.8
Delhi,2023-03-12,97.52,171.16,,46.43,,,2.19,16.22,51.55,,,,163.3,,2023,3,6,Summer,144.0,152.3
Delhi,2023-03-13,94.11,161.27,,49.3,,,2.81,15.95,47.58,,,,168.5,,2023,3,0,Summer,163.3,155.4
Delhi,2023-03-14,86.28,177.6,,45.18,,,2.36,15.73,50.73,,,,172.4,,2023,3,1,Summer,168.5,158.6
Delhi,2023-03-15,91.15,177.35,,45.4,,,3.2,17.56,33.08,,,,165.1,,2023,3,2,Summer,172.4,168.1
Delhi,2023-03-16,88.12,191.53,,44.59,,,2.06,18.45,38.55,,,,175.2,,2023,3,3,Summer,165.1,168.7
Delhi,2023-03-17,76.24,234.8,,49.86,,,1.52,17.83,39.61,,,,190.3,,2023,3,4,Summer,175.2,170.9
Delhi,2023-03-18,81.25,239.11,,44.37,,,0.71,17.9,37.69,,,,203.3,,2023,3,5,Summer,190.3,176.9
Delhi,2023-03-19,86.49,200.31,,40.96,,,2.26,19.45,40.01,,,,176.2,,2023,3,6,Summer,203.3,189.6
Delhi,2023-03-20,106.78,193.74,,40.57,,,2.67,17.6,43.78,,,,183.1,,2023,3,0,Summer,176.2,189.9
Delhi,2023-03-21,92.71,184.07,,51.12,,,2.47,17.65,38.61,,,,180.2,,2023,3,1,Summer,183.1,187.5
Delhi,2023-03-22,99.09,199.69,,47.42,,,3.9,17.91,46.8,,,,173.7,,2023,3,2,Summer,180.2,179.8
Delhi,2023-03-23,74.88,199.18,,49.89,,,3.41,15.65,44.47,,,,176.8,,2023,3,3,Summer,173.7,179.0
Delhi,2023-03-24,75.0,217.19,,48.49,,,3.88,14.53,37.2,,,,194.5,,2023,3,4,Summer,176.8,176.9
Delhi,2023-03-25,84.81,225.62,,44.95,,,3.4,13.98,38.01,,,,192.7,,2023,3,5,Summer,194.5,181.7
Delhi,2023-03-26,78.93,198.68,,37.98,,,2.98,15.59,37.25,,,,178.3,,2023,3,6,Summer,192.7,188.0
Delhi,2023-03-27,72.76,228.78,,37.18,,,2.96,16.99,23.83,,,,203.7,,2023,3,0,Summer,178.3,188.5
Delhi,2023-03-28,83.37,198.44,,39.42,,,4.35,14.95,25.84,,,,189.5,,2023,3,1,Summer,203.7,191.5
Delhi,2023-03-29,79.06,194.38,,47.33,,,3.37,18.55,34.53,,,,184.3,,2023,3,2,Summer,189.5,190.5
Delhi,2023-03-30,74.26,234.96,,52.43,,,4.41,18.21,44.96,,,,195.8,,2023,3,3,Summer,184.3,192.5
Delhi,2023-03-31,81.5,244.54,,45.1,,,3.56,20.47,53.54,,,,205.5,,2023,3,4,Summer,195.8,189.9
Delhi,2023-04-01,85.34,230.02,,42.25,,,3.84,19.64,42.17,,,,196.2,,2023,4,5,Summer,205.5,195.2
Delhi,2023-04-02,78.13,195.89,,51.84,,,3.55,22.94,41.93,,,,198.9,,2023,4,6,Summer,196.2,199.2
Delhi,2023-04-03,68.12,256.14,,47.16,,,2.79,21.88,41.42,,,,227.0,,2023,4,0,Summer,198.9,200.2
Delhi,2023-04-04,83.3,273.38,,41.1,,,2.88,22.3,46.82,,,,225.3,,2023,4,1,Summer,227.0,207.4
Delhi,2023-04-05,95.79,258.71,,38.66,,,2.99,17.46,59.62,,,,220.2,,2023,4,2,Summer,225.3,217.1
Delhi,2023-04-06,95.64,272.57,,35.32,,,2.17,17.77,61.7,,,,240.8,,2023,4,3,Summer,220.2,224.2
Delhi,2023-04-07,95.44,235.39,,37.78,,,1.57,17.59,58.41,,,,233.8,,2023,4,4,Summer,240.8,228.8
Delhi,2023-04-08,95.79,224.7,,40.79,,,0.92,18.24,55.89,,,,216.5,,2023,4,5,Summer,233.8,231.6
Delhi,2023-04-09,79.25,226.71,,39.0,,,1.8,19.44,49.52,,,,212.3,,2023,4,6,Summer,216.5,230.4
Delhi,2023-04-10,66.82,261.75,,35.04,,,2.73,18.97,49.92,,,,212.0,,2023,4,0,Summer,212.3,220.9
Delhi,2023-04-11,81.77,264.61,,36.53,,,2.26,18.64,50.31,,,,207.3,,2023,4,1,Summer,212.0,213.6
Delhi,2023-04-12,83.32,292.33,,36.02,,,1.5,18.27,54.05,,,,239.3,,2023,4,2,Summer,207.3,210.5
Delhi,2023-04-13,96.75,238.63,,43.51,,,2.03,23.1,55.91,,,,225.7,,2023,4,3,Summer,239.3,219.5
Delhi,2023-04-14,96.72,262.49,,47.42,,,1.79,19.5,60.24,,,,232.5,,2023,4,4,Summer,225.7,224.1
Delhi,2023-04-15,93.24,229.4,,53.4,,,2.62,23.87,62.55,,,,219.2,,2023,4,5,Summer,232.5,232.5
Delhi,2023-04-16,85.32,217.3,,50.84,,,3.1,26.13,60.2,,,,198.3,,2023,4,6,Summer,219.2,225.8
Delhi,2023-04-17,71.88,225.07,,55.28,,,3.93,24.41,53.25,,,,190.3,,2023,4,0,Summer,198.3,216.7
Delhi,2023-04-18,72.49,207.82,,56.18,,,2.36,22.43,57.16,,,,174.9,,2023,4,1,Summer,190.3,202.6
Delhi,2023-04-19,69.17,174.83,,54.97,,,3.45,22.67,59.79,,,,179.4,,2023,4,2,Summer,174.9,187.9
Delhi,2023-04-20,79.42,168.67,,53.75,,,3.42,23.85,55.59,,,,172.3,,2023,4,3,Summer,179.4,181.6
Delhi,2023-04-21,74.94,163.09,,45.99,,,2.26,23.19,53.06,,,,169.3,,2023,4,4,Summer,172.3,175.6
Delhi,2023-04-22,68.6,165.97,,46.21,,,1.85,22.71,55.09,,,,166.1,,2023,4,5,Summer,169.3,173.7
Delhi,2023-04-23,84.27,177.83,,43.08,,,2.08,20.06,51.44,,,,159.1,,2023,4,6,Summer,166.1,169.2
Delhi,2023-04-24,82.51,177.56,,46.42,,,2.29,17.11,55.06,,,,154.7,,2023,4,0,Summer,159.1,164.8
Delhi,2023-04-25,102.99,193.97,,38.72,,,2.27,18.04,56.44,,,,160.6,,2023,4,1,Summer,154.7,160.0
Delhi,2023-04-26,89.54,178.31,,38.81,,,1.54,17.95,52.3,,,,165.8,,2023,4,2,Summer,160.6,158.1
Delhi,2023-04-27,105.07,211.91,,49.84,,,2.25,21.74,51.3,,,,176.9,,2023,4,3,Summer,165.8,160.4
Delhi,2023-04-28,96.28,210.7,,50.08,,,2.47,23.55,51.39,,,,182.4,,2023,4,4,Summer,176.9,167.8
Delhi,2023-04-29,95.82,224.63,,39.96,,,2.97,19.61,50.39,,,,186.9,,2023,4,5,Summer,182.4,175.1
Delhi,2023-04-30,89.16,211.66,,45.01,,,2.63,16.98,51.04,,,,191.5,,2023,4,6,Summer,186.9,182.1
Delhi,2023-05-01,92.47,233.8,,44.73,,,4.15,15.56,53.67,,,,197.6,,2023,5,0,Summer,191.5,187.0
Delhi,2023-05-02,99.19,273.4,,44.67,,,2.68,14.48,64.64,,,,208.7,,2023,5,1,Summer,197.6,192.0
